Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,Date,timestamp,value,classification,Profitable,PnL_per_USD,Sentiment_Level,Day_of_Week,Volume_Category
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.004,147.08,1912.63,SELL,14-03-2025 00:00,178547.45,Close Long,6.162652,0x9057b8dd21711a70338d041f7ceb0102029a002a8bef1bc525aa10c133446987,79575525410,False,0.0,142000000000000.0,1740000000000.0,2025-03-14,1741930200,27,Fear,True,0.003222082681961487,Negative,Friday,High
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.004,61.76,803.13,SELL,14-03-2025 00:00,178400.37,Close Long,2.587744,0x0000000000000000000000000000000000000000000000000000000000000000,79575525410,False,0.0,129000000000000.0,1740000000000.0,2025-03-14,1741930200,27,Fear,True,0.0032220736368956454,Negative,Friday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.778,37.32,999.35,BUY,18-12-2024 00:00,92.72,Open Long,0.0,0xf9eafb8fff8854360eb3041979708001d9008cc2dfa54110423332731c49433b,56071746874,False,0.049967,434000000000000.0,1730000000000.0,2024-12-18,1734499800,81,Extreme Greed,False,0.0,Positive,Wednesday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.778,10.0,267.78,BUY,18-12-2024 00:00,130.04,Open Long,0.0,0xc2b70b5d400670875e4c04197970920201470001cfb0010c621fc657b1d0deb9,56071746874,False,0.013389,1070000000000000.0,1730000000000.0,2024-12-18,1734499800,81,Extreme Greed,False,0.0,Positive,Wednesday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.778,24.32,651.24,BUY,18-12-2024 00:00,140.04,Open Long,0.0,0xb69413828998f46698ea041979709202014e00c99a07892483fb333b34331ef5,56071746874,False,0.032562,360000000000000.0,1730000000000.0,2024-12-18,1734499800,81,Extreme Greed,False,0.0,Positive,Wednesday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,29.933,24.52,733.96,BUY,21-12-2024 00:00,1509.03,Open Long,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,57144446135,False,0.036697,465000000000000.0,1730000000000.0,2024-12-21,1734759000,73,Greed,False,0.0,Positive,Saturday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,29.933,54.54,1632.55,BUY,21-12-2024 00:00,1533.55,Open Long,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,57144446135,False,0.081627,443000000000000.0,1730000000000.0,2024-12-21,1734759000,73,Greed,False,0.0,Positive,Saturday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,96152.0,0.01951,1875.93,BUY,07-02-2025 00:00,2.05839,Open Long,0.0,0x5075158c8273524c967e041d436e30019700a518a804962adcf8c9047f83ee89,69718034433,False,0.187592,278000000000000.0,1740000000000.0,2025-02-07,1738906200,44,Fear,False,0.0,Negative,Friday,Medium
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.322,8.45,222.42,BUY,17-02-2025 00:00,30.59,Open Long,0.0,0x2fef3dec3a6a0dbc8f1a041de235f00201b500ae465a7354eecd0b8a9db811a0,72722694207,False,0.011121,203000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.303,8.85,232.78,BUY,17-02-2025 00:00,39.04,Open Long,0.0,0xa071785e3377c71a8c63041de236150201a7001f3f3a360b8ae064d01a779dc9,72722694208,False,0.011639,124000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.284,9.25,243.13,BUY,17-02-2025 00:00,47.89,Open Long,0.0,0xef59f6b59dd700d7f50c041de2361d0201e500a12ce32652cdcac2b55dd39ed4,72722694209,False,0.012156,894000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.265,9.65,253.46,BUY,17-02-2025 00:00,57.14,Open Long,0.0,0xd0fb7aaf89f5f8e85d32041de2362b01cb0016dc4fc1293974a9f5af7ce5b114,72722694210,False,0.012672,1050000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.246,10.06,264.03,BUY,17-02-2025 00:00,66.79,Open Long,0.0,0xd0fb7aaf89f5f8e85d32041de2362b01cb0016dc4fc1293974a9f5af7ce5b114,72722694211,False,0.013201,584000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.227,10.46,274.33,BUY,17-02-2025 00:00,76.85,Open Long,0.0,0x222cbbb73f048cc47ea7041de2374e0203e300f497ba1922bd3ad72009e170f8,72722694212,False,0.013716,872000000000000.0,1740000000000.0,2025-02-17,1739770200,51,Neutral,False,0.0,Neutral,Monday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,TNSR,1.36,163.2,221.95,BUY,03-06-2024 00:00,-5630.5,Close Short,6.028608,0x2e6f52db1b56834f6c31040a86d3ba0119004e0bcf40e220b2767b34665dcf6d,24741216519,False,0.022195,359000000000000.0,1720000000000.0,2024-06-03,1717392600,73,Greed,True,0.02716200946159045,Positive,Monday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,69082.0,0.08047,5559.03,BUY,08-06-2024 00:00,0.0,Open Long,0.0,0xa43aafcac1f6a8f234a6040aea9f3002013c001d49ea6002731bb1fb4cc2851e,25284473991,True,1.945659,885000000000000.0,1720000000000.0,2024-06-08,1717824600,72,Greed,False,0.0,Positive,Saturday,High
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,4.9667,52.8,262.24,SELL,21-07-2024 00:00,-19991.9,Open Short,0.0,0x212c3dd70d4ecc05f17c040dd1261a01440015a0a05fec701f2f6b9048a4f7bb,30545901501,True,0.091784,924000000000000.0,1720000000000.0,2024-07-21,1721539800,74,Greed,False,0.0,Positive,Sunday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,4.9666,394.3,1958.33,SELL,21-07-2024 00:00,-20044.7,Open Short,0.0,0x212c3dd70d4ecc05f17c040dd1261a01440015a0a05fec701f2f6b9048a4f7bb,30545901501,True,0.685415,247000000000000.0,1720000000000.0,2024-07-21,1721539800,74,Greed,False,0.0,Positive,Sunday,High
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,4.9673,152.9,759.5,SELL,21-07-2024 00:00,-20439.0,Open Short,0.0,0xad47d0feec3837bf8d2e040dd1264901440056912ec5f6334f0466bd22904fcd,30545908645,True,0.265825,1070000000000000.0,1720000000000.0,2024-07-21,1721539800,74,Greed,False,0.0,Positive,Sunday,Medium
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,4.9672,294.2,1461.35,SELL,21-07-2024 00:00,-20591.9,Open Short,0.0,0xad47d0feec3837bf8d2e040dd1264901440056912ec5f6334f0466bd22904fcd,30545908645,True,0.511472,885000000000000.0,1720000000000.0,2024-07-21,1721539800,74,Greed,False,0.0,Positive,Sunday,Medium
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,1.1267,265.7,299.36,SELL,09-01-2025 00:00,-2689.7,Open Short,0.0,0x26318565941fb421a2ac041afaf69602021a001b497643e5878ff89aed49a17f,61543437148,True,0.104777,929000000000000.0,1740000000000.0,2025-01-09,1736400600,69,Greed,False,0.0,Positive,Thursday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,1.126,177.8,200.2,SELL,09-01-2025 00:00,-2955.4,Open Short,0.0,0x26318565941fb421a2ac041afaf69602021a001b497643e5878ff89aed49a17f,61543437148,True,0.07007,685000000000000.0,1740000000000.0,2025-01-09,1736400600,69,Greed,False,0.0,Positive,Thursday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,1.1246,443.9,499.21,SELL,09-01-2025 00:00,-3133.2,Open Short,0.0,0x918a7287dea63a7d6b36041afaf6c002019600cb9dd90456b7af26d62b167f47,61543449225,True,0.174723,1080000000000000.0,1740000000000.0,2025-01-09,1736400600,69,Greed,False,0.0,Positive,Thursday,Medium
0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,84303.0,0.00583,491.49,BUY,16-04-2025 00:00,-0.00583,Close Short,8.01625,0x6dc69a8dc5a6e8bf637704219bb2e801a90003889d303ebb57c52b05cde6ceb1,86784867777,True,0.17202,147000000000000.0,1740000000000.0,2025-04-16,1744781400,29,Fear,True,0.016310097865673764,Negative,Wednesday,Medium
0x8477e447846c758f5a675856001ea72298fd9cb5,SOL,127.5,3.77,480.68,BUY,16-04-2025 00:00,-3.77,Close Short,18.5861,0xaad4437b24ec14b1ad5e04219bb2fc0201a0007deb8cea9a70c441869ce096c7,86784873797,True,0.168236,328000000000000.0,1740000000000.0,2025-04-16,1744781400,29,Fear,True,0.03866626445868353,Negative,Wednesday,Medium
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,0.81988,109.6,89.86,BUY,16-04-2025 00:00,-553.6,Close Short,8.99268,0xb375b5ec01058c5f530304219bb313017b00e65e2de9e4e75b3196349efa5ce6,86784876579,True,0.03145,1000000000000000.0,1740000000000.0,2025-04-16,1744781400,29,Fear,True,0.10007433785889161,Negative,Wednesday,Low
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,0.82009,444.0,364.12,BUY,16-04-2025 00:00,-444.0,Close Short,36.33696,0xb375b5ec01058c5f530304219bb313017b00e65e2de9e4e75b3196349efa5ce6,86784876579,True,0.127441,731000000000000.0,1740000000000.0,2025-04-16,1744781400,29,Fear,True,0.09979391409425463,Negative,Wednesday,Medium
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,TRX,0.33398,2293.0,765.82,BUY,05-12-2024 00:00,-7642.0,Close Short,149.563218,0xbcb068c90698c7c5238704186bb5a101e800557d073ea7502ffaefcf0b26d564,52662149372,True,0.257313,243000000000000.0,1730000000000.0,2024-12-05,1733376600,84,Extreme Greed,True,0.19529813533206236,Positive,Thursday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ETH,3142.5,0.125,392.81,SELL,20-11-2024 00:00,3.7825,Close Long,-1.58625,0x691468acfd53dd90cd62041734df8e020115006206d5b99d9cd74b6726736fd7,48562918732,True,0.137484,770000000000000.0,1730000000000.0,2024-11-20,1732080600,83,Extreme Greed,False,-0.00403821185815025,Positive,Wednesday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ETH,3354.6,0.125,419.32,BUY,22-11-2024 00:00,3.0042,Open Long,0.0,0x28faa91a796bf98eefcd04175e7f4e0201570041a8f6735fefcb2374aaf883f7,49085854078,True,0.146763,255000000000000.0,1730000000000.0,2024-11-22,1732253400,94,Extreme Greed,False,0.0,Positive,Friday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.017603,19986.0,351.81,SELL,27-11-2024 00:00,141480.0,Close Long,-8.933742,0x2cac03958531cd75d5980417c6ab050201f80008de58bd04a2128705d81a6699,50586671351,True,0.123134,560000000000000.0,1730000000000.0,2024-11-27,1732685400,75,Extreme Greed,False,-0.025393655666410848,Positive,Wednesday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.017601,80606.0,1418.75,SELL,27-11-2024 00:00,121494.0,Close Long,-36.192094,0x2cac03958531cd75d5980417c6ab050201f80008de58bd04a2128705d81a6699,50586671351,True,0.496561,394000000000000.0,1730000000000.0,2024-11-27,1732685400,75,Extreme Greed,False,-0.025509845991189425,Positive,Wednesday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.017601,40888.0,719.67,SELL,27-11-2024 00:00,40888.0,Close Long,-18.358712,0x2cac03958531cd75d5980417c6ab050201f80008de58bd04a2128705d81a6699,50586671351,True,0.251884,680000000000000.0,1730000000000.0,2024-11-27,1732685400,75,Extreme Greed,False,-0.02550990315005489,Positive,Wednesday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,SOL,225.47,5.0,1127.35,BUY,27-11-2024 00:00,60.02,Open Long,0.0,0xc978c663d3d12a279f1b0417c6abff01f900bede006c4d6d9a7602fc9592a969,50586780276,True,0.394572,555000000000000.0,1730000000000.0,2024-11-27,1732685400,75,Extreme Greed,False,0.0,Positive,Wednesday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,CHILLGUY,0.51221,97.0,49.68,BUY,29-11-2024 00:00,-200.0,Close Short,0.477531,0x2a6fd92dfb83c46009370417f031f601670049603994a335f2b75519e3bd13e8,51136190201,True,0.017389,369000000000000.0,1730000000000.0,2024-11-29,1732858200,78,Extreme Greed,True,0.00961213768115942,Positive,Friday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ATOM,8.1416,2.18,17.75,SELL,29-11-2024 00:00,0.0,Open Short,0.0,0xf178897198dd8fdd884a0417f032b7016d00a17b58131be3b093180917268f21,51136212326,True,0.006212,579000000000000.0,1730000000000.0,2024-11-29,1732858200,78,Extreme Greed,False,0.0,Positive,Friday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ATOM,8.1411,28.52,232.18,SELL,29-11-2024 00:00,-2.18,Open Short,0.0,0xf178897198dd8fdd884a0417f032b7016d00a17b58131be3b093180917268f21,51136212326,True,0.081264,898000000000000.0,1730000000000.0,2024-11-29,1732858200,78,Extreme Greed,False,0.0,Positive,Friday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,5.8954,4.15,24.47,SELL,30-11-2024 00:00,5006.443587,Sell,23.61297,0x0000000000000000000000000000000000000000000000000000000000000000,51335043940,False,0.002446,939000000000000.0,1730000000000.0,2024-11-30,1732944600,84,Extreme Greed,True,0.9649762975071516,Positive,Saturday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,5.8954,12.98,76.52,SELL,30-11-2024 00:00,5002.293587,Sell,73.854541,0x462043d78574682ced08041803caee02036b00eb054a51e94ae2883b3ab566a3,51335043940,False,0.007652,3660000000000.0,1730000000000.0,2024-11-30,1732944600,84,Extreme Greed,True,0.9651665054887612,Positive,Saturday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PURR/USDC,0.52518,95.0,49.89,BUY,16-12-2024 00:00,35335.09335,Buy,0.0,0x9cb7145240b13f0c0a560419503feb016500bd1d59582f2672f22e2ef4dd8306,55615111245,True,0.03324,652000000000000.0,1730000000000.0,2024-12-16,1734327000,83,Extreme Greed,False,0.0,Positive,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PURR/USDC,0.52533,95.0,49.91,BUY,16-12-2024 00:00,35430.06011,Buy,0.0,0x9cb7145240b13f0c0a560419503feb016500bd1d59582f2672f22e2ef4dd8306,55615111245,True,0.03324,835000000000000.0,1730000000000.0,2024-12-16,1734327000,83,Extreme Greed,False,0.0,Positive,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,FARTCOIN,0.90897,110.1,100.08,BUY,02-01-2025 00:00,-338.9,Close Short,10.763376,0xa84cd87bf4d7785544c5041a697a0e014c0050f4145f6df6d2ed44520349bccf,60054413845,True,0.035027,389000000000000.0,1740000000000.0,2025-01-02,1735795800,70,Greed,True,0.10754772182254196,Positive,Thursday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,99352.0,0.05,4967.6,SELL,04-02-2025 00:00,0.5,Close Long,17.98,0x4f139d8966fc7a97da18041d12dbab01c100236c20cab2595ca9fceaf62d30c3,69129080229,True,1.73866,494000000000000.0,1740000000000.0,2025-02-04,1738647000,72,Greed,True,0.0036194540623238586,Positive,Tuesday,High
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6876,107.0,287.57,SELL,07-04-2025 00:00,3713.0,Close Long,-18.956548,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.10065,863000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06591976909969748,Negative,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6874,120.0,322.49,SELL,07-04-2025 00:00,3606.0,Close Long,-21.28368,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.11287,398000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.0659979534249124,Negative,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6867,95.0,255.24,SELL,07-04-2025 00:00,3486.0,Close Long,-16.91608,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.089332,461000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06627519197617929,Negative,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6865,90.0,241.78,SELL,07-04-2025 00:00,3391.0,Close Long,-16.04376,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.084624,475000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06635685333774505,Negative,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6863,90.0,241.77,SELL,07-04-2025 00:00,3301.0,Close Long,-16.06176,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.084618,324000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06643404888944038,Negative,Monday,Low
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6853,210.0,563.91,SELL,07-04-2025 00:00,3211.0,Close Long,-37.68744,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.197369,285000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06683236686705327,Negative,Monday,Medium
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,2.6845,199.0,534.22,SELL,07-04-2025 00:00,3001.0,Close Long,-35.872536,0xdb4ee99eabeaf1bc23ab04210824560203610006eff31f405ffc9e9c6f6f136b,84303179607,True,0.186975,197000000000000.0,1740000000000.0,2025-04-07,1744003800,23,Extreme Fear,False,-0.06714936917374863,Negative,Monday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.762,200.0,5552.4,BUY,17-12-2024 00:00,37100.40033,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.05999996,29500000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.762,0.67,18.6,BUY,17-12-2024 00:00,37300.34033,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00020099,385000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Low
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.763,54.56,1514.75,BUY,17-12-2024 00:00,37301.01013,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.01636797,967000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.763,90.53,2513.38,BUY,17-12-2024 00:00,37355.55376,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.02715898,905000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.763,2.1,58.3,BUY,17-12-2024 00:00,37446.0566,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00062997,1110000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Low
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.765,8.58,238.22,BUY,17-12-2024 00:00,37448.15597,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00257399,210000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Low
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.765,133.61,3709.68,BUY,17-12-2024 00:00,37456.7334,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.04008298,90800000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.765,22.29,618.88,BUY,17-12-2024 00:00,37590.30331,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00668698,551000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.766,73.55,2042.19,BUY,17-12-2024 00:00,37612.58663,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.02206497,33400000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.767,200.0,5553.4,BUY,17-12-2024 00:00,37686.11456,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.05999996,801000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.768,54.56,1515.02,BUY,17-12-2024 00:00,37886.05456,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.01636797,291000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.77,2.89,80.26,BUY,17-12-2024 00:00,37940.59819,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00086697,418000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Low
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.77,100.0,2777.0,BUY,17-12-2024 00:00,37943.48733,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.02999996,32400000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.77,5.0,138.85,BUY,17-12-2024 00:00,38043.45733,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.00149996,782000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Low
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.77,190.54,5291.3,BUY,17-12-2024 00:00,38048.45583,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.05716197,1100000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.771,200.0,5554.2,BUY,17-12-2024 00:00,38238.93867,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.05999996,497000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.773,54.56,1515.29,BUY,17-12-2024 00:00,38438.87867,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.01636798,1080000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.773,89.61,2488.74,BUY,17-12-2024 00:00,38493.4223,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.02688297,428000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,High
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.774,38.83,1078.46,BUY,17-12-2024 00:00,38583.00541,Buy,0.0,0x5738bb235ab360c1e5a2041964e23501b9000fc51d6970b61177b1a967ea3ad0,55847041409,True,0.01164898,722000000000000.0,1730000000000.0,2024-12-17,1734413400,87,Extreme Greed,False,0.0,Positive,Tuesday,Medium
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,15.5,866.4,13429.2,BUY,07-03-2025 00:00,3290.248248,Buy,0.0,0xff543544d5fc68f278b8041f08e64502028a008a9b0189a76f25835eaa34c82f,77002877354,False,0.04332,834000000000000.0,1740000000000.0,2025-03-07,1741325400,34,Fear,False,0.0,Negative,Friday,High
0x271b280974205ca63b716753467d5a371de622ab,SOL,138.65,0.25,34.66,SELL,20-04-2025 00:00,-5052.42,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,87512508653,False,0.001663,380000000000000.0,1750000000000.0,2025-04-20,1745127000,37,Fear,False,0.0,Negative,Sunday,Low
0x271b280974205ca63b716753467d5a371de622ab,SOL,138.65,0.82,113.69,SELL,20-04-2025 00:00,-5052.67,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,87512508653,False,0.005456,849000000000000.0,1750000000000.0,2025-04-20,1745127000,37,Fear,False,0.0,Negative,Sunday,Low
0x271b280974205ca63b716753467d5a371de622ab,SOL,138.65,1.32,183.02,SELL,20-04-2025 00:00,-5053.49,Open Short,0.0,0x652a7277bda015141c900421dc2fef0203d600b3a2f229d67fc409809d6d4f54,87512508653,False,0.008784,88700000000000.0,1750000000000.0,2025-04-20,1745127000,37,Fear,False,0.0,Negative,Sunday,Low
